split_name,alpha,seed,n_train,n_test,test_stems,model,d_sp_classical,d_auc_classical,d_f1_classical,d_sp_fixed,d_auc_fixed,d_f1_fixed,d_sp_random,d_auc_random,d_f1_random,p_sp,p_auc,p_f1
scene_loo:scene_auto_05,0.03,11,530,124,00014_depth | 00016_depth | 00017_depth | 00037_depth | 00039_depth | 00042_depth | 00045_depth | 00046_depth | 00083_depth | 00084_depth | 00085_depth | 00088_depth | 00117_depth | 00118_depth | 00125_depth | 00130_depth | 00182_depth | 00194_depth | 00195_depth | 00196_depth | 00219_depth | 00272_depth | 00315_depth | 00328_depth | 00329_depth | 00350_depth | 00351_depth | 00395_depth | 00410_depth | 00442_depth | 00447_depth | 00560_depth | 00563_depth | 00581_depth | 00636_depth | 00657_depth | 00663_depth | 00668_depth | 00669_depth | 00670_depth | 00678_depth | 00679_depth | 00680_depth | 00686_depth | 00698_depth | 00706_depth | 00709_depth | 00711_depth | 00717_depth | 00724_depth | 00726_depth | 00730_depth | 00759_depth | 00762_depth | 00763_depth | 00767_depth | 00772_depth | 00773_depth | 00775_depth | 00779_depth | 00781_depth | 00782_depth | 00785_depth | 00801_depth | 00809_depth | 00810_depth | 00822_depth | 00841_depth | 00842_depth | 00843_depth | 00845_depth | 00869_depth | 00870_depth | 00926_depth | 00931_depth | 00934_depth | 00944_depth | 00945_depth | 00961_depth | 00969_depth | 00970_depth | 00973_depth | 01000_depth | 01001_depth | 01002_depth | 01032_depth | 01033_depth | 01038_depth | 01052_depth | 01074_depth | 01075_depth | 01079_depth | 01080_depth | 01082_depth | 01099_depth | 01100_depth | 01101_depth | 01103_depth | 01108_depth | 01126_depth | 01127_depth | 01144_depth | 01145_depth | 01178_depth | 01180_depth | 01181_depth | 01183_depth | 01207_depth | 01215_depth | 01218_depth | 01219_depth | 01247_depth | 01277_depth | 01284_depth | 01291_depth | 01294_depth | 01296_depth | 01336_depth | 01347_depth | 01389_depth | 01399_depth | 01420_depth | 01441_depth | 01442_depth,motif_survival,0.007904506569959002,0.003840827108287259,0.004486409327419394,0.04509650214020611,0.019230301486891088,0.0457752723140219,0.007649187957618375,0.00362049776424056,0.0051943827703506695,0.007751937984496124,0.023255813953488372,0.007751937984496124
scene_loo:scene_auto_05,0.03,11,530,124,00014_depth | 00016_depth | 00017_depth | 00037_depth | 00039_depth | 00042_depth | 00045_depth | 00046_depth | 00083_depth | 00084_depth | 00085_depth | 00088_depth | 00117_depth | 00118_depth | 00125_depth | 00130_depth | 00182_depth | 00194_depth | 00195_depth | 00196_depth | 00219_depth | 00272_depth | 00315_depth | 00328_depth | 00329_depth | 00350_depth | 00351_depth | 00395_depth | 00410_depth | 00442_depth | 00447_depth | 00560_depth | 00563_depth | 00581_depth | 00636_depth | 00657_depth | 00663_depth | 00668_depth | 00669_depth | 00670_depth | 00678_depth | 00679_depth | 00680_depth | 00686_depth | 00698_depth | 00706_depth | 00709_depth | 00711_depth | 00717_depth | 00724_depth | 00726_depth | 00730_depth | 00759_depth | 00762_depth | 00763_depth | 00767_depth | 00772_depth | 00773_depth | 00775_depth | 00779_depth | 00781_depth | 00782_depth | 00785_depth | 00801_depth | 00809_depth | 00810_depth | 00822_depth | 00841_depth | 00842_depth | 00843_depth | 00845_depth | 00869_depth | 00870_depth | 00926_depth | 00931_depth | 00934_depth | 00944_depth | 00945_depth | 00961_depth | 00969_depth | 00970_depth | 00973_depth | 01000_depth | 01001_depth | 01002_depth | 01032_depth | 01033_depth | 01038_depth | 01052_depth | 01074_depth | 01075_depth | 01079_depth | 01080_depth | 01082_depth | 01099_depth | 01100_depth | 01101_depth | 01103_depth | 01108_depth | 01126_depth | 01127_depth | 01144_depth | 01145_depth | 01178_depth | 01180_depth | 01181_depth | 01183_depth | 01207_depth | 01215_depth | 01218_depth | 01219_depth | 01247_depth | 01277_depth | 01284_depth | 01291_depth | 01294_depth | 01296_depth | 01336_depth | 01347_depth | 01389_depth | 01399_depth | 01420_depth | 01441_depth | 01442_depth,motif_survival_pos_only,0.004023887456427233,0.0023349893617997663,0.003592669197420184,0.04121588302667434,0.017724463740403595,0.04488153218402269,0.003768568844086606,0.0021146600177530672,0.00430064264035146,0.12403100775193798,0.1937984496124031,0.007751937984496124
scene_loo:scene_auto_05,0.03,11,530,124,00014_depth | 00016_depth | 00017_depth | 00037_depth | 00039_depth | 00042_depth | 00045_depth | 00046_depth | 00083_depth | 00084_depth | 00085_depth | 00088_depth | 00117_depth | 00118_depth | 00125_depth | 00130_depth | 00182_depth | 00194_depth | 00195_depth | 00196_depth | 00219_depth | 00272_depth | 00315_depth | 00328_depth | 00329_depth | 00350_depth | 00351_depth | 00395_depth | 00410_depth | 00442_depth | 00447_depth | 00560_depth | 00563_depth | 00581_depth | 00636_depth | 00657_depth | 00663_depth | 00668_depth | 00669_depth | 00670_depth | 00678_depth | 00679_depth | 00680_depth | 00686_depth | 00698_depth | 00706_depth | 00709_depth | 00711_depth | 00717_depth | 00724_depth | 00726_depth | 00730_depth | 00759_depth | 00762_depth | 00763_depth | 00767_depth | 00772_depth | 00773_depth | 00775_depth | 00779_depth | 00781_depth | 00782_depth | 00785_depth | 00801_depth | 00809_depth | 00810_depth | 00822_depth | 00841_depth | 00842_depth | 00843_depth | 00845_depth | 00869_depth | 00870_depth | 00926_depth | 00931_depth | 00934_depth | 00944_depth | 00945_depth | 00961_depth | 00969_depth | 00970_depth | 00973_depth | 01000_depth | 01001_depth | 01002_depth | 01032_depth | 01033_depth | 01038_depth | 01052_depth | 01074_depth | 01075_depth | 01079_depth | 01080_depth | 01082_depth | 01099_depth | 01100_depth | 01101_depth | 01103_depth | 01108_depth | 01126_depth | 01127_depth | 01144_depth | 01145_depth | 01178_depth | 01180_depth | 01181_depth | 01183_depth | 01207_depth | 01215_depth | 01218_depth | 01219_depth | 01247_depth | 01277_depth | 01284_depth | 01291_depth | 01294_depth | 01296_depth | 01336_depth | 01347_depth | 01389_depth | 01399_depth | 01420_depth | 01441_depth | 01442_depth,motif_survival_neg_only,0.004021306076617548,0.001581945431090248,0.0009673118206697806,0.04121330164686465,0.016971419809694077,0.042256174807272284,0.003765987464276921,0.001361616087043549,0.0016752852636010562,0.12403100775193798,0.2868217054263566,0.08527131782945736
scene_loo:scene_auto_05,0.03,11,530,124,00014_depth | 00016_depth | 00017_depth | 00037_depth | 00039_depth | 00042_depth | 00045_depth | 00046_depth | 00083_depth | 00084_depth | 00085_depth | 00088_depth | 00117_depth | 00118_depth | 00125_depth | 00130_depth | 00182_depth | 00194_depth | 00195_depth | 00196_depth | 00219_depth | 00272_depth | 00315_depth | 00328_depth | 00329_depth | 00350_depth | 00351_depth | 00395_depth | 00410_depth | 00442_depth | 00447_depth | 00560_depth | 00563_depth | 00581_depth | 00636_depth | 00657_depth | 00663_depth | 00668_depth | 00669_depth | 00670_depth | 00678_depth | 00679_depth | 00680_depth | 00686_depth | 00698_depth | 00706_depth | 00709_depth | 00711_depth | 00717_depth | 00724_depth | 00726_depth | 00730_depth | 00759_depth | 00762_depth | 00763_depth | 00767_depth | 00772_depth | 00773_depth | 00775_depth | 00779_depth | 00781_depth | 00782_depth | 00785_depth | 00801_depth | 00809_depth | 00810_depth | 00822_depth | 00841_depth | 00842_depth | 00843_depth | 00845_depth | 00869_depth | 00870_depth | 00926_depth | 00931_depth | 00934_depth | 00944_depth | 00945_depth | 00961_depth | 00969_depth | 00970_depth | 00973_depth | 01000_depth | 01001_depth | 01002_depth | 01032_depth | 01033_depth | 01038_depth | 01052_depth | 01074_depth | 01075_depth | 01079_depth | 01080_depth | 01082_depth | 01099_depth | 01100_depth | 01101_depth | 01103_depth | 01108_depth | 01126_depth | 01127_depth | 01144_depth | 01145_depth | 01178_depth | 01180_depth | 01181_depth | 01183_depth | 01207_depth | 01215_depth | 01218_depth | 01219_depth | 01247_depth | 01277_depth | 01284_depth | 01291_depth | 01294_depth | 01296_depth | 01336_depth | 01347_depth | 01389_depth | 01399_depth | 01420_depth | 01441_depth | 01442_depth,motif_survival_binary,0.012856861561284183,0.007725056140048148,0.004650891141268709,0.05004885713153129,0.023114530518651977,0.04593975412787121,0.012601542948943556,0.0075047267960014485,0.005358864584199985,0.007751937984496124,0.007751937984496124,0.007751937984496124
scene_loo:scene_auto_06,0.03,11,567,87,00056_depth | 00077_depth | 00078_depth | 00166_depth | 00167_depth | 00168_depth | 00187_depth | 00189_depth | 00198_depth | 00208_depth | 00209_depth | 00278_depth | 00279_depth | 00281_depth | 00282_depth | 00309_depth | 00354_depth | 00355_depth | 00396_depth | 00468_depth | 00514_depth | 00515_depth | 00522_depth | 00523_depth | 00536_depth | 00537_depth | 00549_depth | 00550_depth | 00555_depth | 00556_depth | 00564_depth | 00579_depth | 00580_depth | 00593_depth | 00655_depth | 00656_depth | 00705_depth | 00760_depth | 00766_depth | 00769_depth | 00770_depth | 00802_depth | 00813_depth | 00821_depth | 00857_depth | 00868_depth | 00925_depth | 00958_depth | 01020_depth | 01021_depth | 01022_depth | 01051_depth | 01056_depth | 01105_depth | 01107_depth | 01118_depth | 01151_depth | 01156_depth | 01157_depth | 01162_depth | 01165_depth | 01174_depth | 01194_depth | 01200_depth | 01202_depth | 01203_depth | 01208_depth | 01209_depth | 01210_depth | 01256_depth | 01257_depth | 01264_depth | 01279_depth | 01292_depth | 01293_depth | 01314_depth | 01334_depth | 01335_depth | 01352_depth | 01363_depth | 01390_depth | 01395_depth | 01400_depth | 01445_depth | 01446_depth | 01447_depth | 01448_depth,motif_survival,0.007681412838038693,0.0036483935917468457,0.004931899916674198,0.047619948655536315,0.02438842670376229,0.04502606806566045,0.007511419384523155,0.003472003141536728,0.004949056302036681,0.007751937984496124,0.023255813953488372,0.015503875968992248
scene_loo:scene_auto_06,0.03,11,567,87,00056_depth | 00077_depth | 00078_depth | 00166_depth | 00167_depth | 00168_depth | 00187_depth | 00189_depth | 00198_depth | 00208_depth | 00209_depth | 00278_depth | 00279_depth | 00281_depth | 00282_depth | 00309_depth | 00354_depth | 00355_depth | 00396_depth | 00468_depth | 00514_depth | 00515_depth | 00522_depth | 00523_depth | 00536_depth | 00537_depth | 00549_depth | 00550_depth | 00555_depth | 00556_depth | 00564_depth | 00579_depth | 00580_depth | 00593_depth | 00655_depth | 00656_depth | 00705_depth | 00760_depth | 00766_depth | 00769_depth | 00770_depth | 00802_depth | 00813_depth | 00821_depth | 00857_depth | 00868_depth | 00925_depth | 00958_depth | 01020_depth | 01021_depth | 01022_depth | 01051_depth | 01056_depth | 01105_depth | 01107_depth | 01118_depth | 01151_depth | 01156_depth | 01157_depth | 01162_depth | 01165_depth | 01174_depth | 01194_depth | 01200_depth | 01202_depth | 01203_depth | 01208_depth | 01209_depth | 01210_depth | 01256_depth | 01257_depth | 01264_depth | 01279_depth | 01292_depth | 01293_depth | 01314_depth | 01334_depth | 01335_depth | 01352_depth | 01363_depth | 01390_depth | 01395_depth | 01400_depth | 01445_depth | 01446_depth | 01447_depth | 01448_depth,motif_survival_pos_only,0.004198434963232689,0.0024590898957262963,0.0043027719677611875,0.04413697078073031,0.02319912300774174,0.04439694011674744,0.004028441509717151,0.0022826994455161786,0.00431992835312367,0.05426356589147287,0.13178294573643412,0.015503875968992248
scene_loo:scene_auto_06,0.03,11,567,87,00056_depth | 00077_depth | 00078_depth | 00166_depth | 00167_depth | 00168_depth | 00187_depth | 00189_depth | 00198_depth | 00208_depth | 00209_depth | 00278_depth | 00279_depth | 00281_depth | 00282_depth | 00309_depth | 00354_depth | 00355_depth | 00396_depth | 00468_depth | 00514_depth | 00515_depth | 00522_depth | 00523_depth | 00536_depth | 00537_depth | 00549_depth | 00550_depth | 00555_depth | 00556_depth | 00564_depth | 00579_depth | 00580_depth | 00593_depth | 00655_depth | 00656_depth | 00705_depth | 00760_depth | 00766_depth | 00769_depth | 00770_depth | 00802_depth | 00813_depth | 00821_depth | 00857_depth | 00868_depth | 00925_depth | 00958_depth | 01020_depth | 01021_depth | 01022_depth | 01051_depth | 01056_depth | 01105_depth | 01107_depth | 01118_depth | 01151_depth | 01156_depth | 01157_depth | 01162_depth | 01165_depth | 01174_depth | 01194_depth | 01200_depth | 01202_depth | 01203_depth | 01208_depth | 01209_depth | 01210_depth | 01256_depth | 01257_depth | 01264_depth | 01279_depth | 01292_depth | 01293_depth | 01314_depth | 01334_depth | 01335_depth | 01352_depth | 01363_depth | 01390_depth | 01395_depth | 01400_depth | 01445_depth | 01446_depth | 01447_depth | 01448_depth,motif_survival_neg_only,0.003604949519673717,0.0012479721750866535,0.0005457156826429443,0.04354348533717134,0.021988005287102097,0.0406398838316292,0.003434956066158179,0.0010715817248765358,0.0005628720680054267,0.11627906976744186,0.3023255813953488,0.34108527131782945
scene_loo:scene_auto_06,0.03,11,567,87,00056_depth | 00077_depth | 00078_depth | 00166_depth | 00167_depth | 00168_depth | 00187_depth | 00189_depth | 00198_depth | 00208_depth | 00209_depth | 00278_depth | 00279_depth | 00281_depth | 00282_depth | 00309_depth | 00354_depth | 00355_depth | 00396_depth | 00468_depth | 00514_depth | 00515_depth | 00522_depth | 00523_depth | 00536_depth | 00537_depth | 00549_depth | 00550_depth | 00555_depth | 00556_depth | 00564_depth | 00579_depth | 00580_depth | 00593_depth | 00655_depth | 00656_depth | 00705_depth | 00760_depth | 00766_depth | 00769_depth | 00770_depth | 00802_depth | 00813_depth | 00821_depth | 00857_depth | 00868_depth | 00925_depth | 00958_depth | 01020_depth | 01021_depth | 01022_depth | 01051_depth | 01056_depth | 01105_depth | 01107_depth | 01118_depth | 01151_depth | 01156_depth | 01157_depth | 01162_depth | 01165_depth | 01174_depth | 01194_depth | 01200_depth | 01202_depth | 01203_depth | 01208_depth | 01209_depth | 01210_depth | 01256_depth | 01257_depth | 01264_depth | 01279_depth | 01292_depth | 01293_depth | 01314_depth | 01334_depth | 01335_depth | 01352_depth | 01363_depth | 01390_depth | 01395_depth | 01400_depth | 01445_depth | 01446_depth | 01447_depth | 01448_depth,motif_survival_binary,0.011471244029517158,0.0070880462790882115,0.004518732887219934,0.05140977984701478,0.027828079391103655,0.04461290103620619,0.01130125057600162,0.006911655828878094,0.004535889272582416,0.007751937984496124,0.007751937984496124,0.015503875968992248
scene_loo:scene_auto_07,0.03,11,598,56,00013_depth | 00020_depth | 00075_depth | 00172_depth | 00190_depth | 00211_depth | 00249_depth | 00324_depth | 00326_depth | 00330_depth | 00386_depth | 00387_depth | 00389_depth | 00431_depth | 00440_depth | 00445_depth | 00471_depth | 00518_depth | 00538_depth | 00562_depth | 00565_depth | 00567_depth | 00578_depth | 00582_depth | 00592_depth | 00675_depth | 00677_depth | 00685_depth | 00692_depth | 00761_depth | 00768_depth | 00777_depth | 00786_depth | 00799_depth | 00832_depth | 00907_depth | 00918_depth | 01009_depth | 01078_depth | 01083_depth | 01091_depth | 01106_depth | 01147_depth | 01150_depth | 01173_depth | 01175_depth | 01195_depth | 01246_depth | 01255_depth | 01276_depth | 01298_depth | 01305_depth | 01330_depth | 01394_depth | 01412_depth | 01440_depth,motif_survival,0.006849473598686928,0.0033414118609980115,0.004998272256947045,0.04836314688537291,0.022323019623167628,0.048080339112652914,0.006933942402670201,0.003268408880080287,0.004943361212366271,0.007751937984496124,0.007751937984496124,0.007751937984496124
scene_loo:scene_auto_07,0.03,11,598,56,00013_depth | 00020_depth | 00075_depth | 00172_depth | 00190_depth | 00211_depth | 00249_depth | 00324_depth | 00326_depth | 00330_depth | 00386_depth | 00387_depth | 00389_depth | 00431_depth | 00440_depth | 00445_depth | 00471_depth | 00518_depth | 00538_depth | 00562_depth | 00565_depth | 00567_depth | 00578_depth | 00582_depth | 00592_depth | 00675_depth | 00677_depth | 00685_depth | 00692_depth | 00761_depth | 00768_depth | 00777_depth | 00786_depth | 00799_depth | 00832_depth | 00907_depth | 00918_depth | 01009_depth | 01078_depth | 01083_depth | 01091_depth | 01106_depth | 01147_depth | 01150_depth | 01173_depth | 01175_depth | 01195_depth | 01246_depth | 01255_depth | 01276_depth | 01298_depth | 01305_depth | 01330_depth | 01394_depth | 01412_depth | 01440_depth,motif_survival_pos_only,0.003448430440835093,0.0020512747699634737,0.004009232434743604,0.044962103727521074,0.02103288253213309,0.04709129929044947,0.003532899244818366,0.001978271789045749,0.003954321390162829,0.03875968992248062,0.13953488372093023,0.007751937984496124
scene_loo:scene_auto_07,0.03,11,598,56,00013_depth | 00020_depth | 00075_depth | 00172_depth | 00190_depth | 00211_depth | 00249_depth | 00324_depth | 00326_depth | 00330_depth | 00386_depth | 00387_depth | 00389_depth | 00431_depth | 00440_depth | 00445_depth | 00471_depth | 00518_depth | 00538_depth | 00562_depth | 00565_depth | 00567_depth | 00578_depth | 00582_depth | 00592_depth | 00675_depth | 00677_depth | 00685_depth | 00692_depth | 00761_depth | 00768_depth | 00777_depth | 00786_depth | 00799_depth | 00832_depth | 00907_depth | 00918_depth | 01009_depth | 01078_depth | 01083_depth | 01091_depth | 01106_depth | 01147_depth | 01150_depth | 01173_depth | 01175_depth | 01195_depth | 01246_depth | 01255_depth | 01276_depth | 01298_depth | 01305_depth | 01330_depth | 01394_depth | 01412_depth | 01440_depth,motif_survival_neg_only,0.0035230460480840664,0.0013465858740407954,0.0010818222195357885,0.04503671933477005,0.020328193636210412,0.04416388907524166,0.0036075148520673395,0.0012735828931230708,0.0010269111749550142,0.03875968992248062,0.24806201550387597,0.20930232558139536
scene_loo:scene_auto_07,0.03,11,598,56,00013_depth | 00020_depth | 00075_depth | 00172_depth | 00190_depth | 00211_depth | 00249_depth | 00324_depth | 00326_depth | 00330_depth | 00386_depth | 00387_depth | 00389_depth | 00431_depth | 00440_depth | 00445_depth | 00471_depth | 00518_depth | 00538_depth | 00562_depth | 00565_depth | 00567_depth | 00578_depth | 00582_depth | 00592_depth | 00675_depth | 00677_depth | 00685_depth | 00692_depth | 00761_depth | 00768_depth | 00777_depth | 00786_depth | 00799_depth | 00832_depth | 00907_depth | 00918_depth | 01009_depth | 01078_depth | 01083_depth | 01091_depth | 01106_depth | 01147_depth | 01150_depth | 01173_depth | 01175_depth | 01195_depth | 01246_depth | 01255_depth | 01276_depth | 01298_depth | 01305_depth | 01330_depth | 01394_depth | 01412_depth | 01440_depth,motif_survival_binary,0.009176630105928618,0.006002875710883315,0.006111580604719058,0.0506903033926146,0.024984483473052932,0.04919364746042493,0.009261098909911891,0.005929872729965591,0.006056669560138284,0.007751937984496124,0.007751937984496124,0.007751937984496124
scene_loo:scene_auto_00,0.03,22,568,86,00001_depth | 00015_depth | 00032_depth | 00033_depth | 00036_depth | 00041_depth | 00055_depth | 00087_depth | 00124_depth | 00127_depth | 00128_depth | 00131_depth | 00133_depth | 00171_depth | 00175_depth | 00179_depth | 00193_depth | 00206_depth | 00220_depth | 00221_depth | 00270_depth | 00284_depth | 00297_depth | 00299_depth | 00300_depth | 00310_depth | 00316_depth | 00333_depth | 00334_depth | 00411_depth | 00412_depth | 00413_depth | 00441_depth | 00461_depth | 00463_depth | 00464_depth | 00509_depth | 00511_depth | 00512_depth | 00517_depth | 00566_depth | 00569_depth | 00570_depth | 00649_depth | 00650_depth | 00667_depth | 00687_depth | 00688_depth | 00689_depth | 00693_depth | 00696_depth | 00710_depth | 00716_depth | 00723_depth | 00725_depth | 00733_depth | 00774_depth | 00776_depth | 00780_depth | 00784_depth | 00834_depth | 00861_depth | 00933_depth | 00974_depth | 01003_depth | 01011_depth | 01031_depth | 01077_depth | 01097_depth | 01098_depth | 01149_depth | 01163_depth | 01205_depth | 01206_depth | 01253_depth | 01262_depth | 01285_depth | 01286_depth | 01303_depth | 01304_depth | 01306_depth | 01338_depth | 01339_depth | 01385_depth | 01406_depth | 01407_depth,motif_survival,0.006995802496591708,0.0032317725096000505,0.0038073506090301468,0.050924540615279734,0.020653868222259564,0.03883812552777566,0.00785481845946534,0.003821946544232624,0.004182277645342958,0.007751937984496124,0.031007751937984496,0.007751937984496124
scene_loo:scene_auto_00,0.03,22,568,86,00001_depth | 00015_depth | 00032_depth | 00033_depth | 00036_depth | 00041_depth | 00055_depth | 00087_depth | 00124_depth | 00127_depth | 00128_depth | 00131_depth | 00133_depth | 00171_depth | 00175_depth | 00179_depth | 00193_depth | 00206_depth | 00220_depth | 00221_depth | 00270_depth | 00284_depth | 00297_depth | 00299_depth | 00300_depth | 00310_depth | 00316_depth | 00333_depth | 00334_depth | 00411_depth | 00412_depth | 00413_depth | 00441_depth | 00461_depth | 00463_depth | 00464_depth | 00509_depth | 00511_depth | 00512_depth | 00517_depth | 00566_depth | 00569_depth | 00570_depth | 00649_depth | 00650_depth | 00667_depth | 00687_depth | 00688_depth | 00689_depth | 00693_depth | 00696_depth | 00710_depth | 00716_depth | 00723_depth | 00725_depth | 00733_depth | 00774_depth | 00776_depth | 00780_depth | 00784_depth | 00834_depth | 00861_depth | 00933_depth | 00974_depth | 01003_depth | 01011_depth | 01031_depth | 01077_depth | 01097_depth | 01098_depth | 01149_depth | 01163_depth | 01205_depth | 01206_depth | 01253_depth | 01262_depth | 01285_depth | 01286_depth | 01303_depth | 01304_depth | 01306_depth | 01338_depth | 01339_depth | 01385_depth | 01406_depth | 01407_depth,motif_survival_pos_only,0.0037680870523874033,0.0020450424956511837,0.0029238240587973197,0.04769682517107543,0.019467138208310697,0.03795459897754283,0.004627103015261036,0.002635216530283757,0.0032987510951101306,0.06976744186046512,0.10852713178294573,0.015503875968992248
scene_loo:scene_auto_00,0.03,22,568,86,00001_depth | 00015_depth | 00032_depth | 00033_depth | 00036_depth | 00041_depth | 00055_depth | 00087_depth | 00124_depth | 00127_depth | 00128_depth | 00131_depth | 00133_depth | 00171_depth | 00175_depth | 00179_depth | 00193_depth | 00206_depth | 00220_depth | 00221_depth | 00270_depth | 00284_depth | 00297_depth | 00299_depth | 00300_depth | 00310_depth | 00316_depth | 00333_depth | 00334_depth | 00411_depth | 00412_depth | 00413_depth | 00441_depth | 00461_depth | 00463_depth | 00464_depth | 00509_depth | 00511_depth | 00512_depth | 00517_depth | 00566_depth | 00569_depth | 00570_depth | 00649_depth | 00650_depth | 00667_depth | 00687_depth | 00688_depth | 00689_depth | 00693_depth | 00696_depth | 00710_depth | 00716_depth | 00723_depth | 00725_depth | 00733_depth | 00774_depth | 00776_depth | 00780_depth | 00784_depth | 00834_depth | 00861_depth | 00933_depth | 00974_depth | 01003_depth | 01011_depth | 01031_depth | 01077_depth | 01097_depth | 01098_depth | 01149_depth | 01163_depth | 01205_depth | 01206_depth | 01253_depth | 01262_depth | 01285_depth | 01286_depth | 01303_depth | 01304_depth | 01306_depth | 01338_depth | 01339_depth | 01385_depth | 01406_depth | 01407_depth,motif_survival_neg_only,0.003352785568159211,0.0012418192834482422,0.0003642182327187049,0.04728152368684724,0.018663914996107756,0.035394993151464216,0.004211801531032844,0.0018319933180808157,0.0007391452690315159,0.09302325581395349,0.2248062015503876,0.26356589147286824
scene_loo:scene_auto_00,0.03,22,568,86,00001_depth | 00015_depth | 00032_depth | 00033_depth | 00036_depth | 00041_depth | 00055_depth | 00087_depth | 00124_depth | 00127_depth | 00128_depth | 00131_depth | 00133_depth | 00171_depth | 00175_depth | 00179_depth | 00193_depth | 00206_depth | 00220_depth | 00221_depth | 00270_depth | 00284_depth | 00297_depth | 00299_depth | 00300_depth | 00310_depth | 00316_depth | 00333_depth | 00334_depth | 00411_depth | 00412_depth | 00413_depth | 00441_depth | 00461_depth | 00463_depth | 00464_depth | 00509_depth | 00511_depth | 00512_depth | 00517_depth | 00566_depth | 00569_depth | 00570_depth | 00649_depth | 00650_depth | 00667_depth | 00687_depth | 00688_depth | 00689_depth | 00693_depth | 00696_depth | 00710_depth | 00716_depth | 00723_depth | 00725_depth | 00733_depth | 00774_depth | 00776_depth | 00780_depth | 00784_depth | 00834_depth | 00861_depth | 00933_depth | 00974_depth | 01003_depth | 01011_depth | 01031_depth | 01077_depth | 01097_depth | 01098_depth | 01149_depth | 01163_depth | 01205_depth | 01206_depth | 01253_depth | 01262_depth | 01285_depth | 01286_depth | 01303_depth | 01304_depth | 01306_depth | 01338_depth | 01339_depth | 01385_depth | 01406_depth | 01407_depth,motif_survival_binary,0.010967660083912256,0.006242288950956576,0.003948117307900234,0.05489639820260028,0.02366438466361609,0.038978892226645745,0.011826676046785889,0.0068324629855891494,0.004323044344213045,0.007751937984496124,0.007751937984496124,0.007751937984496124
scene_loo:scene_auto_01,0.03,22,587,67,00173_depth | 00174_depth | 00180_depth | 00181_depth | 00183_depth | 00184_depth | 00185_depth | 00186_depth | 00199_depth | 00200_depth | 00201_depth | 00210_depth | 00263_depth | 00271_depth | 00296_depth | 00298_depth | 00301_depth | 00356_depth | 00429_depth | 00430_depth | 00432_depth | 00433_depth | 00434_depth | 00469_depth | 00470_depth | 00472_depth | 00507_depth | 00525_depth | 00530_depth | 00532_depth | 00590_depth | 00591_depth | 00611_depth | 00612_depth | 00616_depth | 00617_depth | 00618_depth | 00619_depth | 00620_depth | 00632_depth | 00633_depth | 00707_depth | 00764_depth | 00765_depth | 00833_depth | 00839_depth | 00840_depth | 00975_depth | 01037_depth | 01057_depth | 01116_depth | 01117_depth | 01146_depth | 01201_depth | 01249_depth | 01258_depth | 01263_depth | 01274_depth | 01278_depth | 01290_depth | 01297_depth | 01337_depth | 01367_depth | 01383_depth | 01410_depth | 01411_depth | 01413_depth,motif_survival,0.00803227464752454,0.0037013849879172778,0.004818936434400789,0.04804606066373196,0.02634318011880321,0.050165158004689014,0.008755975771613245,0.004170945625357136,0.0054661852120025944,0.007751937984496124,0.015503875968992248,0.007751937984496124
scene_loo:scene_auto_01,0.03,22,587,67,00173_depth | 00174_depth | 00180_depth | 00181_depth | 00183_depth | 00184_depth | 00185_depth | 00186_depth | 00199_depth | 00200_depth | 00201_depth | 00210_depth | 00263_depth | 00271_depth | 00296_depth | 00298_depth | 00301_depth | 00356_depth | 00429_depth | 00430_depth | 00432_depth | 00433_depth | 00434_depth | 00469_depth | 00470_depth | 00472_depth | 00507_depth | 00525_depth | 00530_depth | 00532_depth | 00590_depth | 00591_depth | 00611_depth | 00612_depth | 00616_depth | 00617_depth | 00618_depth | 00619_depth | 00620_depth | 00632_depth | 00633_depth | 00707_depth | 00764_depth | 00765_depth | 00833_depth | 00839_depth | 00840_depth | 00975_depth | 01037_depth | 01057_depth | 01116_depth | 01117_depth | 01146_depth | 01201_depth | 01249_depth | 01258_depth | 01263_depth | 01274_depth | 01278_depth | 01290_depth | 01297_depth | 01337_depth | 01367_depth | 01383_depth | 01410_depth | 01411_depth | 01413_depth,motif_survival_pos_only,0.004568531574647983,0.002477640366743583,0.0037045876711477854,0.0445823175908554,0.025119435497629516,0.04905080924143601,0.0052922326987366874,0.0029472010041834418,0.004351836448749591,0.031007751937984496,0.06976744186046512,0.007751937984496124
